date,node_id,num_households,day_of_week,is_weekend,is_holiday,waste_organic_kg,waste_recyclable_kg,waste_other_kg
2026-04-14,P06,57,1,0,0,35.8,13.3,18.3
2026-04-15,P06,57,2,0,0,37.6,13.8,18.5
2026-04-16,P06,57,3,0,0,39.1,12.2,17.2
2026-04-17,P06,57,4,0,0,36.0,13.8,17.8
2026-04-18,P06,57,5,1,0,48.7,15.7,16.6
2026-04-19,P06,57,6,1,0,46.8,14.5,18.6
2026-04-20,P06,57,0,0,0,35.7,14.6,18.2
2026-04-21,P06,57,1,0,0,37.7,13.5,18.3
2026-04-22,P06,57,2,0,0,39.0,14.3,16.3
2026-04-23,P06,57,3,0,0,34.1,13.7,16.9
2026-04-24,P06,57,4,0,0,39.0,13.0,18.2
2026-04-25,P06,57,5,1,0,48.4,13.0,18.6
2026-04-26,P06,57,6,1,0,46.7,13.0,17.6
2026-04-27,P06,57,0,0,0,38.0,12.8,18.1
2026-04-28,P06,57,1,0,0,38.0,13.0,14.9
2026-04-29,P06,57,2,0,0,39.0,13.9,17.4
2026-04-30,P06,57,3,0,0,41.1,11.1,19.0
2026-05-01,P06,57,4,0,0,41.1,12.7,18.7
2026-05-02,P06,57,5,1,0,45.7,12.7,17.1
2026-05-03,P06,57,6,1,0,51.7,14.2,17.3
2026-05-04,P06,57,0,0,0,40.0,13.1,19.3
2026-05-05,P06,57,1,0,0,41.6,14.3,16.2
2026-05-06,P06,57,2,0,0,40.4,14.1,18.2
2026-05-07,P06,57,3,0,0,40.6,14.3,16.0
2026-05-08,P06,57,4,0,0,41.4,14.1,17.7
2026-05-09,P06,57,5,1,0,48.9,14.2,18.3
2026-05-10,P06,57,6,1,0,48.0,13.6,16.5
2026-05-11,P06,57,0,0,0,36.8,13.5,18.6
2026-05-12,P06,57,1,0,0,37.2,13.7,17.1
2026-05-13,P06,57,2,0,0,39.2,14.5,20.0
2026-05-14,P06,57,3,0,0,34.8,13.6,18.1
2026-05-15,P06,57,4,0,0,34.2,15.7,17.1
2026-05-16,P06,57,5,1,0,45.7,14.9,14.2
2026-05-17,P06,57,6,1,0,48.0,12.7,17.3
2026-05-18,P06,57,0,0,0,38.9,14.7,17.8
2026-05-19,P06,57,1,0,0,42.8,13.9,16.8
2026-05-20,P06,57,2,0,0,40.8,13.7,17.9
2026-05-21,P06,57,3,0,0,29.0,14.3,17.2
2026-05-22,P06,57,4,0,0,37.0,13.1,18.5
2026-05-23,P06,57,5,1,0,42.9,17.3,18.9
2026-05-24,P06,57,6,1,0,48.3,15.9,17.7
2026-05-25,P06,57,0,0,0,36.0,15.0,15.0
2026-05-26,P06,57,1,0,0,39.4,15.1,18.0
2026-05-27,P06,57,2,0,0,34.7,14.0,17.1
2026-05-28,P06,57,3,0,0,36.3,11.3,15.6
2026-05-29,P06,57,4,0,0,36.9,15.1,21.1
2026-05-30,P06,57,5,1,0,49.5,12.9,16.7
2026-05-31,P06,57,6,1,0,50.0,14.5,17.8
2026-06-01,P06,57,0,0,0,38.5,15.1,20.4
2026-06-02,P06,57,1,0,0,38.0,14.0,18.0
2026-06-03,P06,57,2,0,0,37.0,11.4,18.0
2026-06-04,P06,57,3,0,0,36.3,15.3,17.5
2026-06-05,P06,57,4,0,0,41.4,12.9,18.8
2026-06-06,P06,57,5,1,0,43.8,14.9,16.9
2026-06-07,P06,57,6,1,0,49.6,13.4,18.2
2026-06-08,P06,57,0,0,0,39.2,14.2,17.9
2026-06-09,P06,57,1,0,0,41.8,13.2,19.2
2026-06-10,P06,57,2,0,0,37.2,15.2,20.5
2026-06-11,P06,57,3,0,0,36.2,11.4,17.5
2026-06-12,P06,57,4,0,0,36.4,13.2,16.8
2026-06-13,P06,57,5,1,0,46.3,15.4,18.8
2026-06-14,P06,57,6,1,0,50.1,16.4,16.2
2026-06-15,P06,57,0,0,0,32.3,16.1,17.6
2026-06-16,P06,57,1,0,0,37.9,11.8,15.4
2026-06-17,P06,57,2,0,0,39.6,13.7,14.3
2026-06-18,P06,57,3,0,0,35.9,15.0,19.0
2026-06-19,P06,57,4,0,0,38.5,17.0,18.7
2026-06-20,P06,57,5,1,0,51.6,15.3,18.4
2026-06-21,P06,57,6,1,0,44.5,12.1,16.3
2026-06-22,P06,57,0,0,0,38.6,13.8,17.8
2026-06-23,P06,57,1,0,0,38.0,14.3,18.6
2026-06-24,P06,57,2,0,0,38.0,13.5,13.7
2026-06-25,P06,57,3,0,0,40.0,13.0,16.0
2026-06-26,P06,57,4,0,0,40.0,14.8,18.2
2026-06-27,P06,57,5,1,0,49.7,12.6,17.0
2026-06-28,P06,57,6,1,0,46.3,15.7,18.5
2026-06-29,P06,57,0,0,0,37.4,14.8,17.8
2026-06-30,P06,57,1,0,0,37.7,14.3,18.5
2026-07-01,P06,57,2,0,0,37.7,12.4,17.8
2026-07-02,P06,57,3,0,0,37.4,12.6,16.2
2026-07-03,P06,57,4,0,0,37.4,13.9,18.1
2026-07-04,P06,57,5,1,0,47.0,14.3,16.8
2026-07-05,P06,57,6,1,0,48.8,14.3,18.1
2026-07-06,P06,57,0,0,0,41.3,13.5,15.1
2026-07-07,P06,57,1,0,0,37.8,14.7,17.3
2026-07-08,P06,57,2,0,0,38.7,11.9,16.1
2026-07-09,P06,57,3,0,0,39.2,14.7,16.2
2026-07-10,P06,57,4,0,0,38.8,13.0,15.7
2026-07-11,P06,57,5,1,0,47.7,14.1,17.8
2026-07-12,P06,57,6,1,0,49.2,15.7,18.6
2026-07-13,P06,57,0,0,0,37.2,14.9,15.2
2026-07-14,P06,57,1,0,0,38.2,15.0,18.2
2026-07-15,P06,57,2,0,0,39.9,15.9,16.3
2026-07-16,P06,57,3,0,0,39.8,13.7,18.8
2026-07-17,P06,57,4,0,0,38.3,14.7,19.4
2026-07-18,P06,57,5,1,0,48.9,13.6,16.8
2026-07-19,P06,57,6,1,0,45.9,15.0,19.1
2026-07-20,P06,57,0,0,0,37.4,11.8,16.4
2026-07-21,P06,57,1,0,0,39.0,12.8,14.6
2026-07-22,P06,57,2,0,0,37.0,11.6,17.7
2026-07-23,P06,57,3,0,0,37.1,13.9,19.1
2026-07-24,P06,57,4,0,0,35.9,11.4,17.2
2026-07-25,P06,57,5,1,0,48.6,12.2,16.8
2026-07-26,P06,57,6,1,0,46.7,13.9,16.4
2026-07-27,P06,57,0,0,0,44.1,13.5,17.5
2026-07-28,P06,57,1,0,0,36.9,10.9,19.2
2026-07-29,P06,57,2,0,0,30.8,15.3,15.4
2026-07-30,P06,57,3,0,0,34.9,13.7,20.3
2026-07-31,P06,57,4,0,0,38.7,13.6,16.2
2026-08-01,P06,57,5,1,0,49.0,13.4,18.3
2026-08-02,P06,57,6,1,0,43.0,14.4,17.7
2026-08-03,P06,57,0,0,0,34.9,12.7,17.1
2026-08-04,P06,57,1,0,0,36.9,14.1,15.3
2026-08-05,P06,57,2,0,0,36.0,16.2,16.1
2026-08-06,P06,57,3,0,0,37.0,13.6,16.9
2026-08-07,P06,57,4,0,0,40.8,13.2,18.5
2026-08-08,P06,57,5,1,0,45.6,14.7,17.0
2026-08-09,P06,57,6,1,0,47.1,13.7,18.0
2026-08-10,P06,57,0,0,0,35.3,12.7,20.1
2026-08-11,P06,57,1,0,0,39.2,13.4,18.2
2026-08-12,P06,57,2,0,0,37.9,11.3,17.5
2026-08-13,P06,57,3,0,0,37.7,14.2,16.2
2026-08-14,P06,57,4,0,0,37.5,15.1,17.1
2026-08-15,P06,57,5,1,0,46.5,14.2,16.7
2026-08-16,P06,57,6,1,0,49.9,13.6,17.8
2026-08-17,P06,57,0,0,0,36.4,12.4,18.3
2026-08-18,P06,57,1,0,0,38.6,14.5,18.3
2026-08-19,P06,57,2,0,0,34.7,14.0,14.5
2026-08-20,P06,57,3,0,0,39.2,12.6,17.9
2026-08-21,P06,57,4,0,0,39.7,13.2,17.2
2026-08-22,P06,57,5,1,0,50.3,12.0,18.2
2026-08-23,P06,57,6,1,0,47.8,14.9,15.0
2026-08-24,P06,57,0,0,0,38.0,15.0,19.2
2026-08-25,P06,57,1,0,0,36.3,13.5,19.8
2026-08-26,P06,57,2,0,0,34.8,13.8,17.5
2026-08-27,P06,57,3,0,0,38.4,12.8,18.6
2026-08-28,P06,57,4,0,0,40.0,15.8,16.2
2026-08-29,P06,57,5,1,0,46.4,15.0,19.8
2026-08-30,P06,57,6,1,0,47.5,12.1,17.0
2026-08-31,P06,57,0,0,0,40.2,14.6,18.8
2026-09-01,P06,57,1,0,0,42.4,13.3,16.0
2026-09-02,P06,57,2,0,0,35.3,13.7,18.7
2026-09-03,P06,57,3,0,0,41.9,14.1,17.3
2026-09-04,P06,57,4,0,0,37.7,15.2,16.2
2026-09-05,P06,57,5,1,0,47.3,13.7,17.2
2026-09-06,P06,57,6,1,0,51.6,12.8,20.7
2026-09-07,P06,57,0,0,0,36.5,12.9,16.4
2026-09-08,P06,57,1,0,0,39.5,13.8,18.8
2026-09-09,P06,57,2,0,0,36.1,12.0,16.8
2026-09-10,P06,57,3,0,0,38.6,12.2,17.1
2026-09-11,P06,57,4,0,0,39.2,12.9,16.1
2026-09-12,P06,57,5,1,0,45.0,13.7,17.9
2026-09-13,P06,57,6,1,0,53.8,15.1,15.5
2026-09-14,P06,57,0,0,0,34.5,13.7,19.4
2026-03-19,P07,122,3,0,0,83.9,28.1,39.6
2026-03-20,P07,122,4,0,0,87.4,32.8,33.5
2026-03-21,P07,122,5,1,0,103.0,26.3,34.3
2026-03-22,P07,122,6,1,0,94.7,28.7,32.5
2026-03-23,P07,122,0,0,0,84.4,29.3,34.1
2026-03-24,P07,122,1,0,0,83.0,32.9,37.7
2026-03-25,P07,122,2,0,0,77.9,28.7,36.4
2026-03-26,P07,122,3,0,0,77.3,25.3,35.6
2026-03-27,P07,122,4,0,0,86.7,27.4,31.0
2026-03-28,P07,122,5,1,0,100.4,31.9,31.6
2026-03-29,P07,122,6,1,0,101.8,30.3,38.3
2026-03-30,P07,122,0,0,0,83.4,30.8,32.0
2026-03-31,P07,122,1,0,0,83.7,32.6,36.0
2026-04-01,P07,122,2,0,0,82.5,27.0,40.5
2026-04-02,P07,122,3,0,0,77.7,33.2,35.6
2026-04-03,P07,122,4,0,0,84.0,28.1,42.2
2026-04-04,P07,122,5,1,0,91.3,30.2,30.6
2026-04-05,P07,122,6,1,0,95.0,33.8,39.3
2026-04-06,P07,122,0,0,0,71.0,29.3,34.9
2026-04-07,P07,122,1,0,0,83.4,33.7,38.6
2026-04-08,P07,122,2,0,0,82.8,30.5,33.5
2026-04-09,P07,122,3,0,0,84.1,31.5,34.9
2026-04-10,P07,122,4,0,0,77.6,32.7,37.3
2026-04-11,P07,122,5,1,0,95.4,28.3,35.3
2026-04-12,P07,122,6,1,0,100.5,29.2,35.9
2026-04-13,P07,122,0,0,0,88.8,31.3,41.0
2026-04-14,P07,122,1,0,0,72.5,29.6,40.1
2026-04-15,P07,122,2,0,0,84.2,27.7,34.5
2026-04-16,P07,122,3,0,0,85.3,28.8,38.6
2026-04-17,P07,122,4,0,0,81.4,29.1,37.0
2026-04-18,P07,122,5,1,0,96.8,33.3,38.3
2026-04-19,P07,122,6,1,0,107.6,28.1,35.1
2026-04-20,P07,122,0,0,0,79.1,27.3,38.7
2026-04-21,P07,122,1,0,0,84.1,28.1,35.7
2026-04-22,P07,122,2,0,0,82.5,27.6,35.5
2026-04-23,P07,122,3,0,0,88.2,27.6,35.2
2026-04-24,P07,122,4,0,0,92.8,24.3,33.2
2026-04-25,P07,122,5,1,0,109.6,28.4,38.1
2026-04-26,P07,122,6,1,0,111.1,27.7,34.9
2026-04-27,P07,122,0,0,0,82.7,29.2,35.1
2026-04-28,P07,122,1,0,0,80.0,26.2,38.0
2026-04-29,P07,122,2,0,0,84.7,29.0,36.0
2026-04-30,P07,122,3,0,0,83.3,28.1,35.8
2026-05-01,P07,122,4,0,0,80.4,32.8,36.5
2026-05-02,P07,122,5,1,0,100.3,29.0,35.5
2026-05-03,P07,122,6,1,0,96.2,27.2,39.2
2026-05-04,P07,122,0,0,0,77.9,29.6,35.3
2026-05-05,P07,122,1,0,0,74.3,28.2,40.8
2026-05-06,P07,122,2,0,0,78.7,27.8,35.4
2026-05-07,P07,122,3,0,0,79.1,29.9,35.5
2026-05-08,P07,122,4,0,0,80.2,28.2,37.7
2026-05-09,P07,122,5,1,0,102.4,29.8,38.5
2026-05-10,P07,122,6,1,0,100.4,32.2,38.0
2026-05-11,P07,122,0,0,0,87.9,29.2,37.5
2026-05-12,P07,122,1,0,0,77.4,29.4,39.1
2026-05-13,P07,122,2,0,0,78.9,32.8,36.8
2026-05-14,P07,122,3,0,0,88.3,26.9,35.9
2026-05-15,P07,122,4,0,0,78.3,31.7,38.6
2026-05-16,P07,122,5,1,0,100.5,28.3,36.6
2026-05-17,P07,122,6,1,0,104.4,31.3,36.5
2026-05-18,P07,122,0,0,0,78.5,29.6,37.1
2026-05-19,P07,122,1,0,0,81.9,28.3,41.8
2026-05-20,P07,122,2,0,0,77.6,32.9,40.8
2026-05-21,P07,122,3,0,0,85.3,33.7,38.3
2026-05-22,P07,122,4,0,0,79.2,28.1,34.7
2026-05-23,P07,122,5,1,0,104.9,25.9,32.5
2026-05-24,P07,122,6,1,0,108.3,31.7,37.9
2026-05-25,P07,122,0,0,0,85.2,31.2,36.1
2026-05-26,P07,122,1,0,0,73.6,32.4,38.0
2026-05-27,P07,122,2,0,0,74.0,29.7,35.3
2026-05-28,P07,122,3,0,0,80.1,28.6,38.3
2026-05-29,P07,122,4,0,0,79.7,26.6,38.6
2026-05-30,P07,122,5,1,0,103.2,26.0,37.9
2026-05-31,P07,122,6,1,0,105.2,29.0,37.2
2026-06-01,P07,122,0,0,0,77.0,25.2,38.2
2026-06-02,P07,122,1,0,0,80.3,30.3,36.0
2026-06-03,P07,122,2,0,0,79.4,29.7,36.5
2026-06-04,P07,122,3,0,0,84.9,28.3,32.4
2026-06-05,P07,122,4,0,0,81.4,26.3,29.2
2026-06-06,P07,122,5,1,0,95.5,28.3,34.3
2026-06-07,P07,122,6,1,0,93.4,28.8,40.2
2026-06-08,P07,122,0,0,0,84.7,29.4,39.4
2026-06-09,P07,122,1,0,0,78.6,27.3,38.7
2026-06-10,P07,122,2,0,0,75.4,30.1,36.6
2026-06-11,P07,122,3,0,0,78.9,28.3,40.0
2026-06-12,P07,122,4,0,0,73.0,30.0,35.8
2026-06-13,P07,122,5,1,0,97.3,29.4,37.6
2026-06-14,P07,122,6,1,0,100.6,29.9,40.8
2026-06-15,P07,122,0,0,0,77.8,30.3,31.6
2026-06-16,P07,122,1,0,0,82.9,25.0,38.5
2026-06-17,P07,122,2,0,0,78.4,29.7,32.4
2026-06-18,P07,122,3,0,0,80.8,31.3,38.5
2026-06-19,P07,122,4,0,0,80.6,29.3,40.0
2026-06-20,P07,122,5,1,0,104.4,27.9,35.0
2026-06-21,P07,122,6,1,0,97.6,29.3,33.3
2026-06-22,P07,122,0,0,0,70.2,28.8,37.4
2026-06-23,P07,122,1,0,0,81.6,31.9,32.9
2026-06-24,P07,122,2,0,0,78.2,26.0,37.4
2026-06-25,P07,122,3,0,0,80.2,28.2,36.8
2026-06-26,P07,122,4,0,0,77.3,26.9,41.3
2026-06-27,P07,122,5,1,0,104.8,28.9,32.2
2026-06-28,P07,122,6,1,0,99.8,30.7,37.2
2026-06-29,P07,122,0,0,0,85.6,32.2,36.4
2026-06-30,P07,122,1,0,0,78.4,28.2,35.5
2026-07-01,P07,122,2,0,0,85.1,28.3,31.7
2026-07-02,P07,122,3,0,0,82.9,29.1,35.3
2026-07-03,P07,122,4,0,0,71.2,32.1,38.7
2026-07-04,P07,122,5,1,0,95.4,29.7,33.5
2026-07-05,P07,122,6,1,0,94.3,24.4,39.0
2026-07-06,P07,122,0,0,0,84.9,28.6,36.5
2026-07-07,P07,122,1,0,0,89.2,27.6,33.2
2026-07-08,P07,122,2,0,0,81.3,30.6,35.8
2026-07-09,P07,122,3,0,0,73.8,27.5,38.7
2026-07-10,P07,122,4,0,0,84.1,25.4,33.1
2026-07-11,P07,122,5,1,0,96.1,29.3,43.1
2026-07-12,P07,122,6,1,0,99.5,29.5,34.3
2026-07-13,P07,122,0,0,0,93.2,27.9,35.2
2026-07-14,P07,122,1,0,0,81.4,26.2,39.0
2026-07-15,P07,122,2,0,0,80.6,27.4,34.9
2026-07-16,P07,122,3,0,0,71.5,28.0,30.0
2026-07-17,P07,122,4,0,0,78.5,28.2,34.9
2026-07-18,P07,122,5,1,0,98.0,27.4,40.3
2026-07-19,P07,122,6,1,0,107.8,28.9,40.0
2026-07-20,P07,122,0,0,0,79.2,28.6,34.2
2026-07-21,P07,122,1,0,0,84.1,30.8,32.9
2026-07-22,P07,122,2,0,0,81.5,28.1,34.0
2026-07-23,P07,122,3,0,0,80.6,24.8,35.4
2026-07-24,P07,122,4,0,0,89.8,30.4,33.3
2026-07-25,P07,122,5,1,0,103.5,29.5,35.7
2026-07-26,P07,122,6,1,0,98.0,29.3,34.9
2026-07-27,P07,122,0,0,0,79.8,31.1,39.1
2026-07-28,P07,122,1,0,0,74.4,28.2,41.4
2026-07-29,P07,122,2,0,0,89.4,30.2,41.4
2026-07-30,P07,122,3,0,0,86.5,29.0,30.8
2026-07-31,P07,122,4,0,0,80.4,26.3,37.1
2026-08-01,P07,122,5,1,0,109.3,29.9,34.4
2026-08-02,P07,122,6,1,0,95.2,24.7,31.1
2026-08-03,P07,122,0,0,0,88.6,31.3,36.3
2026-08-04,P07,122,1,0,0,79.9,29.2,36.6
2026-08-05,P07,122,2,0,0,87.4,30.3,30.9
2026-08-06,P07,122,3,0,0,85.8,24.8,35.5
2026-08-07,P07,122,4,0,0,74.0,29.4,33.0
2026-08-08,P07,122,5,1,0,94.2,26.9,39.1
2026-08-09,P07,122,6,1,0,100.0,30.9,40.7
2026-08-10,P07,122,0,0,0,81.8,30.7,33.8
2026-08-11,P07,122,1,0,0,80.3,26.6,38.3
2026-08-12,P07,122,2,0,0,85.1,31.6,36.6
2026-08-13,P07,122,3,0,0,85.0,29.0,35.0
2026-08-14,P07,122,4,0,0,83.1,31.0,43.1
2026-08-15,P07,122,5,1,0,104.4,26.8,33.8
2026-08-16,P07,122,6,1,0,94.6,29.5,33.4
2026-08-17,P07,122,0,0,0,87.3,28.7,38.6
2026-08-18,P07,122,1,0,0,81.4,30.1,33.6
2026-08-19,P07,122,2,0,0,80.5,28.3,36.4
2026-08-20,P07,122,3,0,0,81.3,30.9,35.3
2026-08-21,P07,122,4,0,0,84.7,30.1,41.5
2026-08-22,P07,122,5,1,0,84.8,27.8,40.4
2026-08-23,P07,122,6,1,0,88.7,32.8,36.9
2026-08-24,P07,122,0,0,0,70.8,31.0,33.6
2026-08-25,P07,122,1,0,0,76.3,32.8,35.5
2026-08-26,P07,122,2,0,0,76.0,34.1,39.4
2026-08-27,P07,122,3,0,0,79.1,27.5,36.1
2026-08-28,P07,122,4,0,0,88.3,27.0,32.9
2026-08-29,P07,122,5,1,0,107.0,28.7,37.0
2026-08-30,P07,122,6,1,0,103.4,28.4,29.6
2026-08-31,P07,122,0,0,0,79.7,32.3,43.0
2026-09-01,P07,122,1,0,0,80.1,29.3,40.7
2026-09-02,P07,122,2,0,0,83.6,30.0,30.9
2026-09-03,P07,122,3,0,0,78.7,29.8,32.2
2026-09-04,P07,122,4,0,0,78.9,33.4,35.9
2026-09-05,P07,122,5,1,0,93.9,24.9,36.6
2026-09-06,P07,122,6,1,0,98.1,27.3,37.3
2026-09-07,P07,122,0,0,0,82.1,29.7,37.7
2026-09-08,P07,122,1,0,0,74.7,27.8,35.7
2026-09-09,P07,122,2,0,0,80.4,31.7,34.5
2026-09-10,P07,122,3,0,0,76.9,32.8,37.1
2026-09-11,P07,122,4,0,0,73.9,28.6,33.0
2026-09-12,P07,122,5,1,0,95.4,26.2,34.3
2026-09-13,P07,122,6,1,0,110.8,31.7,40.7
2026-09-14,P07,122,0,0,0,86.0,29.0,37.9
2026-03-19,P08,110,3,0,0,73.6,24.3,30.1
2026-03-20,P08,110,4,0,0,77.1,24.0,33.8
2026-03-21,P08,110,5,1,0,94.3,28.2,34.2
2026-03-22,P08,110,6,1,0,86.1,27.7,32.9
2026-03-23,P08,110,0,0,0,68.8,22.4,34.4
2026-03-24,P08,110,1,0,0,66.3,23.0,37.9
2026-03-25,P08,110,2,0,0,67.8,25.7,33.4
2026-03-26,P08,110,3,0,0,73.4,24.4,31.4
2026-03-27,P08,110,4,0,0,76.6,26.0,33.2
2026-03-28,P08,110,5,1,0,81.9,25.4,35.5
2026-03-29,P08,110,6,1,0,88.2,24.6,34.2
2026-03-30,P08,110,0,0,0,75.7,27.3,31.7
2026-03-31,P08,110,1,0,0,76.4,30.1,36.3
2026-04-01,P08,110,2,0,0,66.3,32.8,29.7
2026-04-02,P08,110,3,0,0,67.7,27.2,33.0
2026-04-03,P08,110,4,0,0,74.7,29.4,35.7
2026-04-04,P08,110,5,1,0,87.5,26.7,35.9
2026-04-05,P08,110,6,1,0,96.0,29.0,35.4
2026-04-06,P08,110,0,0,0,76.2,25.5,29.7
2026-04-07,P08,110,1,0,0,75.0,25.6,36.5
2026-04-08,P08,110,2,0,0,69.3,25.8,32.1
2026-04-09,P08,110,3,0,0,77.4,28.2,33.3
2026-04-10,P08,110,4,0,0,74.4,30.0,28.5
2026-04-11,P08,110,5,1,0,94.7,28.9,36.5
2026-04-12,P08,110,6,1,0,94.9,24.9,31.8
2026-04-13,P08,110,0,0,0,76.0,25.3,32.7
2026-04-14,P08,110,1,0,0,66.5,24.1,34.2
2026-04-15,P08,110,2,0,0,71.2,25.0,32.7
2026-04-16,P08,110,3,0,0,74.4,26.0,33.7
2026-04-17,P08,110,4,0,0,73.5,26.1,33.2
2026-04-18,P08,110,5,1,0,87.5,25.5,28.3
2026-04-19,P08,110,6,1,0,86.3,24.1,32.2
2026-04-20,P08,110,0,0,0,78.1,26.6,33.6
2026-04-21,P08,110,1,0,0,69.0,27.2,37.7
2026-04-22,P08,110,2,0,0,72.7,24.8,30.1
2026-04-23,P08,110,3,0,0,74.3,24.6,35.1
2026-04-24,P08,110,4,0,0,68.7,23.1,34.5
2026-04-25,P08,110,5,1,0,85.7,27.9,36.0
2026-04-26,P08,110,6,1,0,88.8,27.0,36.9
2026-04-27,P08,110,0,0,0,71.1,30.0,32.4
2026-04-28,P08,110,1,0,0,69.0,26.8,33.8
2026-04-29,P08,110,2,0,0,78.1,28.5,34.2
2026-04-30,P08,110,3,0,0,76.0,27.0,35.3
2026-05-01,P08,110,4,0,0,70.8,24.3,33.8
2026-05-02,P08,110,5,1,0,103.2,28.3,31.4
2026-05-03,P08,110,6,1,0,97.5,22.6,32.6
2026-05-04,P08,110,0,0,0,74.9,25.2,31.7
2026-05-05,P08,110,1,0,0,72.4,25.4,31.1
2026-05-06,P08,110,2,0,0,68.4,23.3,30.7
2026-05-07,P08,110,3,0,0,72.7,28.7,31.5
2026-05-08,P08,110,4,0,0,67.8,30.0,30.2
2026-05-09,P08,110,5,1,0,91.8,24.6,31.3
2026-05-10,P08,110,6,1,0,93.1,27.6,36.6
2026-05-11,P08,110,0,0,0,76.0,26.9,34.9
2026-05-12,P08,110,1,0,0,68.6,29.2,34.6
2026-05-13,P08,110,2,0,0,75.3,27.9,29.3
2026-05-14,P08,110,3,0,0,68.1,26.9,33.6
2026-05-15,P08,110,4,0,0,75.6,26.8,32.7
2026-05-16,P08,110,5,1,0,96.9,27.3,35.2
2026-05-17,P08,110,6,1,0,96.6,29.3,34.1
2026-05-18,P08,110,0,0,0,76.3,27.2,36.1
2026-05-19,P08,110,1,0,0,83.1,24.4,31.2
2026-05-20,P08,110,2,0,0,80.1,27.0,32.1
2026-05-21,P08,110,3,0,0,70.1,28.6,34.7
2026-05-22,P08,110,4,0,0,81.9,26.4,35.6
2026-05-23,P08,110,5,1,0,98.6,23.5,30.4
2026-05-24,P08,110,6,1,0,92.6,25.4,32.1
2026-05-25,P08,110,0,0,0,70.2,26.3,30.8
2026-05-26,P08,110,1,0,0,67.5,27.4,33.6
2026-05-27,P08,110,2,0,0,77.4,27.7,34.4
2026-05-28,P08,110,3,0,0,76.4,24.6,31.9
2026-05-29,P08,110,4,0,0,74.3,28.6,35.0
2026-05-30,P08,110,5,1,0,90.5,26.2,33.9
2026-05-31,P08,110,6,1,0,86.3,28.4,35.3
2026-06-01,P08,110,0,0,0,77.2,28.7,35.9
2026-06-02,P08,110,1,0,0,64.8,27.1,29.4
2026-06-03,P08,110,2,0,0,68.9,26.3,36.4
2026-06-04,P08,110,3,0,0,74.6,27.1,38.0
2026-06-05,P08,110,4,0,0,74.2,24.6,29.5
2026-06-06,P08,110,5,1,0,87.6,26.8,29.1
2026-06-07,P08,110,6,1,0,93.3,27.2,31.3
2026-06-08,P08,110,0,0,0,73.6,27.7,31.6
2026-06-09,P08,110,1,0,0,76.3,25.1,34.8
2026-06-10,P08,110,2,0,0,79.5,27.3,29.8
2026-06-11,P08,110,3,0,0,73.5,26.8,30.9
2026-06-12,P08,110,4,0,0,67.6,25.8,35.5
2026-06-13,P08,110,5,1,0,95.0,29.1,33.1
2026-06-14,P08,110,6,1,0,100.0,24.8,34.4
2026-06-15,P08,110,0,0,0,72.1,29.8,33.3
2026-06-16,P08,110,1,0,0,68.6,27.1,30.3
2026-06-17,P08,110,2,0,0,69.3,28.6,33.2
2026-06-18,P08,110,3,0,0,76.9,24.7,36.7
2026-06-19,P08,110,4,0,0,72.3,22.4,30.9
2026-06-20,P08,110,5,1,0,85.3,23.5,34.6
2026-06-21,P08,110,6,1,0,93.0,27.8,31.3
2026-06-22,P08,110,0,0,0,75.4,23.5,31.9
2026-06-23,P08,110,1,0,0,72.4,25.4,33.5
2026-06-24,P08,110,2,0,0,73.0,27.6,34.0
2026-06-25,P08,110,3,0,0,77.3,25.6,35.0
2026-06-26,P08,110,4,0,0,74.3,27.1,33.6
2026-06-27,P08,110,5,1,0,81.9,30.7,30.8
2026-06-28,P08,110,6,1,0,87.9,25.9,29.8
2026-06-29,P08,110,0,0,0,80.8,25.3,31.4
2026-06-30,P08,110,1,0,0,69.5,27.5,36.9
2026-07-01,P08,110,2,0,0,74.3,24.9,36.8
2026-07-02,P08,110,3,0,0,74.4,25.1,33.0
2026-07-03,P08,110,4,0,0,73.7,27.1,33.2
2026-07-04,P08,110,5,1,0,91.5,30.5,40.8
2026-07-05,P08,110,6,1,0,92.2,24.6,30.4
2026-07-06,P08,110,0,0,0,76.7,23.1,32.7
2026-07-07,P08,110,1,0,0,74.8,27.0,32.2
2026-07-08,P08,110,2,0,0,81.2,28.3,32.0
2026-07-09,P08,110,3,0,0,76.5,26.2,31.9
2026-07-10,P08,110,4,0,0,71.3,29.1,31.7
2026-07-11,P08,110,5,1,0,91.1,28.8,34.0
2026-07-12,P08,110,6,1,0,92.4,25.2,39.4
2026-07-13,P08,110,0,0,0,76.7,21.5,36.7
2026-07-14,P08,110,1,0,0,67.5,23.7,31.4
2026-07-15,P08,110,2,0,0,78.6,26.0,33.8
2026-07-16,P08,110,3,0,0,65.8,28.9,32.5
2026-07-17,P08,110,4,0,0,67.5,27.3,34.5
2026-07-18,P08,110,5,1,0,91.8,29.3,34.8
2026-07-19,P08,110,6,1,0,98.0,26.5,33.5
2026-07-20,P08,110,0,0,0,76.9,29.1,32.3
2026-07-21,P08,110,1,0,0,81.4,26.8,33.2
2026-07-22,P08,110,2,0,0,75.1,24.8,28.9
2026-07-23,P08,110,3,0,0,82.1,28.9,30.8
2026-07-24,P08,110,4,0,0,73.7,27.9,31.9
2026-07-25,P08,110,5,1,0,97.7,25.5,35.9
2026-07-26,P08,110,6,1,0,88.6,27.7,37.4
